Codigo_Piloto,Aerolinea,Origen,Destino,Minutos_de_retraso,OnTime,Piloto
43580,8,FLL,HAJ,-30,,Peter Mariner
43581,9,SAP,MIA,-10,,Homer Williamns
43576,8,MIA,FLL,0,,Joe Hulson
43579,5,FLL,SAP,0,,Jonh Pierson
43580,3,TEG,SAP,-10,,Peter Mariner
43581,5,HAJ,SAP,20,,Homer Williamns
43578,5,MIA,HAJ,-40,,Marie Malful
43579,2,FLL,HHN,-30,,Jonh Pierson
43581,3,SAP,TEG,0,,Homer Williamns
43576,3,SAP,HAJ,-20,,Joe Hulson
43579,2,SAP,MIA,-40,,Jonh Pierson
43580,9,SAP,FLL,50,,Peter Mariner
43579,4,SAP,HAJ,-60,,Jonh Pierson
43580,6,SAP,HHN,-60,,Peter Mariner
43576,1,HAJ,TEG,-30,,Joe Hulson
43579,9,HHN,HAJ,40,,Jonh Pierson
43580,1,SAP,HHN,-10,,Peter Mariner
43581,4,TEG,SAP,20,,Homer Williamns
43578,9,HAJ,SAP,-10,,Marie Malful
43579,10,HHN,TEG,10,,Jonh Pierson
43580,8,SAP,HAJ,-20,,Peter Mariner
43581,3,MIA,HHN,-20,,Homer Williamns
43576,10,FLL,SAP,-30,,Joe Hulson
43579,9,SAP,MIA,10,,Jonh Pierson
43580,6,MIA,FLL,-10,,Peter Mariner
43581,10,FLL,SAP,-60,,Homer Williamns
43578,10,TEG,MIA,-40,,Marie Malful
43579,8,HAJ,FLL,20,,Jonh Pierson
43579,7,MIA,TEG,-10,,Jonh Pierson
43580,10,FLL,HAJ,-10,,Peter Mariner
43581,1,SAP,MIA,0,,Homer Williamns
43576,8,SAP,FLL,0,,Joe Hulson
43580,9,HAJ,SAP,50,,Peter Mariner
43581,10,HHN,SAP,60,,Homer Williamns
43578,10,SAP,HAJ,-30,,Marie Malful
43579,5,TEG,HHN,0,,Jonh Pierson
43580,2,HAJ,SAP,0,,Peter Mariner
43581,9,HHN,TEG,30,,Homer Williamns
43576,3,SAP,HAJ,70,,Joe Hulson
43579,3,MIA,HHN,-80,,Jonh Pierson
43580,9,FLL,SAP,20,,Peter Mariner
43581,2,SAP,MIA,0,,Homer Williamns
43578,2,MIA,FLL,-20,,Marie Malful
43579,1,FLL,SAP,-40,,Jonh Pierson
43580,10,TEG,MIA,-20,,Peter Mariner
43581,5,HAJ,FLL,20,,Homer Williamns
43580,2,MIA,TEG,0,,Peter Mariner
43581,7,FLL,HAJ,-30,,Homer Williamns
43578,3,SAP,MIA,0,,Marie Malful
43579,10,SAP,FLL,30,,Jonh Pierson
43581,1,HAJ,SAP,-10,,Homer Williamns
43576,4,HHN,SAP,0,,Joe Hulson
43579,9,SAP,HAJ,70,,Jonh Pierson
43580,8,TEG,HHN,20,,Peter Mariner
43581,8,HAJ,SAP,10,,Homer Williamns
43578,6,HHN,TEG,-50,,Marie Malful
43579,6,SAP,HAJ,-20,,Jonh Pierson
43579,4,MIA,SAP,40,,Jonh Pierson
43580,10,FLL,SAP,-10,,Peter Mariner
43581,1,TEG,HAJ,50,,Homer Williamns
43578,10,HAJ,HHN,0,,Marie Malful
43579,3,MIA,SAP,0,,Jonh Pierson
43579,9,FLL,TEG,60,,Jonh Pierson
43580,4,SAP,HAJ,-10,,Peter Mariner
43581,3,SAP,HHN,-20,,Homer Williamns
43579,8,HAJ,MIA,-20,,Jonh Pierson
43580,10,HHN,FLL,0,,Peter Mariner
43578,7,TEG,MIA,30,,Marie Malful
43579,2,HAJ,FLL,20,,Jonh Pierson
43580,3,HHN,TEG,0,,Peter Mariner
43581,1,SAP,HAJ,-20,,Homer Williamns
43581,2,MIA,SAP,30,,Homer Williamns
43578,5,FLL,SAP,-80,,Marie Malful
43579,9,TEG,HAJ,0,,Jonh Pierson
43580,9,HAJ,HHN,0,,Peter Mariner
43581,1,MIA,SAP,0,,Homer Williamns
43576,3,FLL,TEG,40,,Joe Hulson
43579,2,SAP,HAJ,-40,,Jonh Pierson
43580,2,SAP,HHN,80,,Peter Mariner
43578,9,HAJ,MIA,-30,,Marie Malful
43579,2,HHN,FLL,0,,Jonh Pierson
43580,9,TEG,MIA,10,,Peter Mariner
43581,6,HAJ,FLL,10,,Homer Williamns
43576,8,HHN,TEG,40,,Joe Hulson
43579,9,SAP,HAJ,-20,,Jonh Pierson
43579,3,MIA,SAP,-40,,Jonh Pierson
43580,5,FLL,SAP,-10,,Peter Mariner
43581,5,TEG,HAJ,-20,,Homer Williamns
43576,6,HAJ,HHN,0,,Joe Hulson
43579,8,MIA,SAP,70,,Jonh Pierson
43580,9,FLL,TEG,0,,Peter Mariner
43581,6,SAP,HAJ,40,,Homer Williamns
43578,9,SAP,MIA,-20,,Marie Malful
43579,10,SAP,FLL,30,,Jonh Pierson
43580,10,HAJ,SAP,-50,,Peter Mariner
43581,2,HHN,SAP,70,,Homer Williamns
43579,8,TEG,HAJ,-40,,Jonh Pierson
43580,8,HAJ,HHN,-20,,Peter Mariner
43581,5,HHN,SAP,60,,Homer Williamns
43578,7,SAP,TEG,40,,Marie Malful
43580,3,MIA,HAJ,-40,,Peter Mariner
43581,4,FLL,HHN,50,,Homer Williamns
43579,2,MIA,SAP,10,,Jonh Pierson
43580,6,FLL,TEG,-10,,Peter Mariner
43581,10,TEG,HAJ,-50,,Homer Williamns
43576,3,HAJ,HHN,-10,,Joe Hulson
43579,1,FLL,SAP,0,,Jonh Pierson
43580,5,TEG,MIA,-10,,Peter Mariner
43581,10,HAJ,FLL,-20,,Homer Williamns
43578,10,HHN,SAP,80,,Marie Malful
43579,2,SAP,MIA,40,,Jonh Pierson
43580,1,MIA,FLL,-30,,Peter Mariner
43581,4,FLL,TEG,30,,Homer Williamns
43576,1,SAP,HAJ,-50,,Joe Hulson
43581,5,TEG,SAP,-60,,Homer Williamns
43578,6,HAJ,SAP,-20,,Marie Malful
43579,6,MIA,SAP,0,,Jonh Pierson
43579,4,FLL,HAJ,-50,,Jonh Pierson
43580,9,SAP,HHN,-60,,Peter Mariner
43576,7,SAP,TEG,20,,Joe Hulson
43579,9,SAP,HAJ,0,,Jonh Pierson
43580,2,SAP,HHN,-40,,Peter Mariner
43578,7,SAP,MIA,70,,Marie Malful
43579,6,SAP,FLL,-30,,Jonh Pierson
43581,7,SAP,MIA,10,,Homer Williamns
43576,7,SAP,FLL,0,,Joe Hulson
43579,6,HAJ,TEG,-60,,Jonh Pierson
43580,3,HHN,HAJ,-70,,Peter Mariner
43581,3,SAP,MIA,10,,Homer Williamns
43578,9,TEG,FLL,70,,Marie Malful
43579,2,HAJ,SAP,0,,Jonh Pierson
43580,7,HHN,SAP,-40,,Peter Mariner
43576,2,MIA,HAJ,-40,,Joe Hulson
43579,8,FLL,HHN,0,,Jonh Pierson
43581,1,MIA,TEG,10,,Homer Williamns
43578,10,FLL,HAJ,50,,Marie Malful
43579,1,TEG,MIA,70,,Jonh Pierson
43579,5,HAJ,FLL,50,,Jonh Pierson
43580,3,MIA,SAP,0,,Peter Mariner
43581,7,FLL,SAP,80,,Homer Williamns
43579,2,SAP,HAJ,10,,Jonh Pierson
43580,6,SAP,HHN,-40,,Peter Mariner
43581,4,HAJ,SAP,30,,Homer Williamns
43578,5,HHN,TEG,-20,,Marie Malful
43579,6,SAP,HAJ,-10,,Jonh Pierson
43580,3,TEG,HHN,-10,,Peter Mariner
43581,5,HAJ,SAP,30,,Homer Williamns
43578,2,HHN,MIA,10,,Marie Malful
43579,7,SAP,FLL,0,,Jonh Pierson
43580,8,MIA,SAP,20,,Peter Mariner
43581,3,FLL,MIA,50,,Homer Williamns
43576,9,SAP,FLL,-10,,Joe Hulson
43579,8,MIA,TEG,60,,Jonh Pierson
43580,1,FLL,HAJ,30,,Peter Mariner
43581,8,TEG,MIA,-10,,Homer Williamns
43578,5,HAJ,FLL,30,,Marie Malful
43579,6,MIA,SAP,0,,Jonh Pierson
43580,10,FLL,SAP,0,,Peter Mariner
43576,3,SAP,HAJ,-40,,Joe Hulson
43579,1,SAP,HHN,-60,,Jonh Pierson
43580,1,HAJ,SAP,0,,Peter Mariner
43581,4,HHN,TEG,70,,Homer Williamns
43578,8,SAP,HAJ,-30,,Marie Malful
43579,7,TEG,HHN,-70,,Jonh Pierson
43579,9,HAJ,SAP,10,,Jonh Pierson
43580,10,HHN,MIA,-30,,Peter Mariner
43581,5,SAP,FLL,0,,Homer Williamns
43576,4,MIA,SAP,-50,,Joe Hulson
43579,3,FLL,MIA,-10,,Jonh Pierson
43580,1,SAP,FLL,0,,Peter Mariner
43581,5,MIA,TEG,-10,,Homer Williamns
43578,10,FLL,HAJ,-30,,Marie Malful
43579,10,TEG,MIA,-20,,Jonh Pierson
43580,8,HAJ,FLL,-30,,Peter Mariner
43581,3,MIA,SAP,-30,,Homer Williamns
43580,4,FLL,SAP,50,,Peter Mariner
43578,10,SAP,HAJ,40,,Marie Malful
43579,7,SAP,HHN,-50,,Jonh Pierson
43580,5,HAJ,SAP,-30,,Peter Mariner
43581,5,HHN,TEG,30,,Homer Williamns
43576,8,SAP,HAJ,10,,Joe Hulson
43579,1,TEG,MIA,-60,,Jonh Pierson
43580,4,HAJ,FLL,-20,,Peter Mariner
43581,6,HHN,SAP,-20,,Homer Williamns
43579,6,MIA,SAP,40,,Jonh Pierson
43580,4,FLL,HAJ,0,,Peter Mariner
43581,8,SAP,HHN,-40,,Homer Williamns
43576,1,MIA,SAP,0,,Joe Hulson
43579,1,FLL,TEG,-50,,Jonh Pierson
43580,3,TEG,HAJ,-50,,Peter Mariner
43581,5,HAJ,HHN,50,,Homer Williamns
43578,2,MIA,SAP,0,,Marie Malful
43579,2,FLL,SAP,-10,,Jonh Pierson
43579,2,SAP,TEG,-30,,Jonh Pierson
43580,8,SAP,HAJ,-30,,Peter Mariner
43581,3,SAP,HHN,-60,,Homer Williamns
43576,1,HAJ,SAP,70,,Joe Hulson
43579,8,HHN,MIA,-30,,Jonh Pierson
43580,2,SAP,FLL,40,,Peter Mariner
43581,8,TEG,SAP,10,,Homer Williamns
43578,4,HAJ,MIA,0,,Marie Malful
43579,7,HHN,FLL,-30,,Jonh Pierson
43580,8,SAP,TEG,-10,,Peter Mariner
43581,4,MIA,HAJ,-30,,Homer Williamns
43576,3,FLL,MIA,10,,Joe Hulson
43579,6,SAP,FLL,-30,,Jonh Pierson
43580,5,MIA,SAP,-40,,Peter Mariner
43581,10,FLL,SAP,-10,,Homer Williamns
43578,8,TEG,SAP,-80,,Marie Malful
43580,7,MIA,HHN,-40,,Peter Mariner
43581,8,FLL,SAP,0,,Homer Williamns
43576,8,SAP,TEG,-50,,Joe Hulson
43579,1,SAP,HAJ,-70,,Jonh Pierson
43580,8,SAP,HHN,40,,Peter Mariner
43581,5,HAJ,SAP,0,,Homer Williamns
43578,10,HHN,MIA,-50,,Marie Malful
43579,3,SAP,FLL,20,,Jonh Pierson
43579,8,TEG,SAP,-10,,Jonh Pierson
43580,4,HAJ,MIA,-10,,Peter Mariner
43581,4,HHN,FLL,0,,Homer Williamns
43576,10,SAP,TEG,0,,Joe Hulson
43579,2,MIA,HAJ,70,,Jonh Pierson
43580,8,FLL,MIA,-50,,Peter Mariner
43581,4,SAP,FLL,40,,Homer Williamns
43578,10,MIA,SAP,-50,,Marie Malful
43579,1,FLL,SAP,-30,,Jonh Pierson
43580,2,TEG,SAP,-50,,Peter Mariner
43576,6,FLL,HHN,-20,,Joe Hulson
43579,8,TEG,SAP,-40,,Jonh Pierson
43580,9,HAJ,TEG,-40,,Peter Mariner
43581,6,HHN,HAJ,-20,,Homer Williamns
43578,6,SAP,MIA,10,,Marie Malful
43579,7,MIA,FLL,0,,Jonh Pierson
43580,9,FLL,SAP,50,,Peter Mariner
43578,9,MIA,SAP,0,,Marie Malful
43579,2,FLL,HAJ,-70,,Jonh Pierson
43580,3,TEG,HHN,20,,Peter Mariner
43581,5,HAJ,SAP,60,,Homer Williamns
43576,9,MIA,TEG,40,,Joe Hulson
43579,3,FLL,HAJ,0,,Jonh Pierson
43580,5,SAP,HHN,30,,Peter Mariner
43578,7,SAP,MIA,-10,,Marie Malful
43579,7,SAP,FLL,0,,Jonh Pierson
43581,9,SAP,MIA,30,,Homer Williamns
43576,5,SAP,FLL,20,,Joe Hulson
43579,7,SAP,TEG,30,,Jonh Pierson
43580,1,SAP,HAJ,50,,Peter Mariner
43581,5,SAP,MIA,-30,,Homer Williamns
43578,3,SAP,FLL,0,,Marie Malful
43579,6,HAJ,SAP,-70,,Jonh Pierson
43579,1,HHN,SAP,20,,Jonh Pierson
43581,6,TEG,HAJ,-60,,Homer Williamns
43576,3,HAJ,HHN,-40,,Joe Hulson
43579,1,HHN,SAP,30,,Jonh Pierson
43580,7,SAP,TEG,10,,Peter Mariner
43581,1,MIA,HAJ,-70,,Homer Williamns
43578,9,FLL,HHN,70,,Marie Malful
43576,10,TEG,SAP,-30,,Joe Hulson
43579,9,HAJ,MIA,50,,Jonh Pierson
43580,4,MIA,FLL,20,,Peter Mariner
43581,6,FLL,TEG,30,,Homer Williamns
43578,3,SAP,HAJ,-60,,Marie Malful
43579,2,SAP,MIA,10,,Jonh Pierson
43580,9,SAP,FLL,80,,Peter Mariner
43581,5,HAJ,SAP,0,,Homer Williamns
43576,3,HHN,SAP,30,,Joe Hulson
43580,1,TEG,HAJ,90,,Peter Mariner
43581,8,HAJ,HHN,10,,Homer Williamns
43578,1,HHN,SAP,-50,,Marie Malful
43579,7,SAP,TEG,10,,Jonh Pierson
43579,5,MIA,HAJ,0,,Jonh Pierson
43580,7,FLL,MIA,-40,,Peter Mariner
43581,5,SAP,FLL,-10,,Homer Williamns
43576,3,MIA,SAP,60,,Joe Hulson
43579,3,FLL,SAP,-10,,Jonh Pierson
43580,5,TEG,SAP,0,,Peter Mariner
43578,1,MIA,HHN,-60,,Marie Malful
43579,7,FLL,SAP,-60,,Jonh Pierson
43580,5,SAP,TEG,40,,Peter Mariner
43580,8,SAP,HAJ,-20,,Peter Mariner
43581,8,SAP,HHN,60,,Homer Williamns
43578,1,HAJ,SAP,40,,Marie Malful
43579,9,HHN,HAJ,30,,Jonh Pierson
43580,6,SAP,HHN,0,,Peter Mariner
43581,5,TEG,SAP,30,,Homer Williamns
43576,8,HAJ,TEG,30,,Joe Hulson
43579,9,HHN,HAJ,-50,,Jonh Pierson
43580,7,SAP,HHN,-50,,Peter Mariner
43581,6,MIA,SAP,50,,Homer Williamns
43578,8,FLL,MIA,20,,Marie Malful
43579,9,SAP,FLL,-40,,Jonh Pierson
43580,4,MIA,SAP,60,,Peter Mariner
43581,2,FLL,MIA,0,,Homer Williamns
43576,5,TEG,FLL,0,,Joe Hulson
43579,8,HAJ,TEG,-70,,Jonh Pierson
43580,10,MIA,HAJ,-40,,Peter Mariner
43581,1,FLL,MIA,-10,,Homer Williamns
43578,5,SAP,FLL,-40,,Marie Malful
43580,3,HAJ,SAP,0,,Peter Mariner
43581,3,HHN,HAJ,10,,Homer Williamns
43576,1,SAP,HHN,-40,,Joe Hulson
43579,1,TEG,SAP,-20,,Jonh Pierson
43580,8,HAJ,TEG,0,,Peter Mariner
43581,10,HHN,HAJ,-20,,Homer Williamns
43578,8,SAP,HHN,-20,,Marie Malful
43579,3,MIA,SAP,30,,Jonh Pierson
43580,7,FLL,MIA,-30,,Peter Mariner
43581,9,SAP,FLL,-40,,Homer Williamns
43576,6,MIA,SAP,-20,,Joe Hulson
43579,9,FLL,MIA,0,,Jonh Pierson
43580,4,TEG,FLL,80,,Peter Mariner
43581,3,HAJ,TEG,50,,Homer Williamns
43578,5,MIA,HAJ,-10,,Marie Malful
43579,3,FLL,MIA,-20,,Jonh Pierson
43580,10,SAP,FLL,10,,Peter Mariner
43579,9,HAJ,SAP,0,,Jonh Pierson
43580,1,HHN,HAJ,-10,,Peter Mariner
43581,2,SAP,HHN,-60,,Homer Williamns
43578,10,TEG,SAP,10,,Marie Malful
43579,4,HAJ,TEG,50,,Jonh Pierson
43579,7,HHN,HAJ,10,,Jonh Pierson
43580,5,SAP,MIA,20,,Peter Mariner
43581,1,MIA,FLL,-20,,Homer Williamns
43576,3,FLL,SAP,20,,Joe Hulson
43580,3,MIA,SAP,-60,,Peter Mariner
43581,6,FLL,HAJ,-20,,Homer Williamns
43578,7,TEG,HHN,-30,,Marie Malful
43579,8,HAJ,SAP,-20,,Jonh Pierson
43580,3,MIA,TEG,-80,,Peter Mariner
43581,8,FLL,HAJ,0,,Homer Williamns
43576,9,SAP,HHN,-40,,Joe Hulson
43581,2,HAJ,TEG,-20,,Homer Williamns
43578,2,HHN,HAJ,20,,Marie Malful
43579,2,SAP,HHN,30,,Jonh Pierson
43580,3,TEG,SAP,60,,Peter Mariner
43581,10,HAJ,MIA,-40,,Homer Williamns
43576,7,HHN,FLL,-10,,Joe Hulson
43578,7,SAP,TEG,-30,,Marie Malful
43579,5,MIA,HAJ,10,,Jonh Pierson
43579,2,FLL,MIA,-30,,Jonh Pierson
43580,3,TEG,FLL,80,,Peter Mariner
43581,10,HAJ,SAP,50,,Homer Williamns
43576,10,FLL,SAP,-40,,Joe Hulson
43579,6,TEG,SAP,30,,Jonh Pierson
43579,1,MIA,TEG,10,,Jonh Pierson
43580,10,FLL,HAJ,60,,Peter Mariner
43581,6,SAP,HHN,40,,Homer Williamns
43576,4,MIA,SAP,50,,Joe Hulson
43579,10,FLL,MIA,-10,,Jonh Pierson
43580,3,TEG,FLL,20,,Peter Mariner
43581,5,HAJ,SAP,-10,,Homer Williamns
43580,4,SAP,TEG,50,,Peter Mariner
43581,10,SAP,HAJ,-20,,Homer Williamns
43576,3,SAP,MIA,50,,Joe Hulson
43579,4,SAP,FLL,-90,,Jonh Pierson
43579,8,SAP,HAJ,50,,Jonh Pierson
43579,5,SAP,HHN,-40,,Jonh Pierson
43581,3,SAP,TEG,-10,,Homer Williamns
43579,3,HHN,MIA,50,,Jonh Pierson
43580,2,SAP,FLL,-80,,Peter Mariner
43581,8,TEG,SAP,10,,Homer Williamns
43578,2,HAJ,SAP,-20,,Marie Malful
43579,7,HHN,SAP,10,,Jonh Pierson
43580,8,SAP,HAJ,30,,Peter Mariner
43581,6,MIA,HHN,0,,Homer Williamns
43576,1,FLL,SAP,-30,,Joe Hulson
43579,5,SAP,TEG,-50,,Jonh Pierson
43580,7,MIA,HAJ,40,,Peter Mariner
43581,7,FLL,HHN,-60,,Homer Williamns
43578,5,TEG,SAP,0,,Marie Malful
43579,10,HAJ,MIA,0,,Jonh Pierson
43580,3,MIA,FLL,-40,,Peter Mariner
43581,4,FLL,SAP,-10,,Homer Williamns
43576,7,SAP,MIA,60,,Joe Hulson
43579,10,SAP,FLL,0,,Jonh Pierson
43580,8,SAP,TEG,-40,,Peter Mariner
43578,5,HHN,MIA,10,,Marie Malful
43579,10,SAP,FLL,-30,,Jonh Pierson
43579,4,TEG,SAP,-10,,Jonh Pierson
43580,8,HAJ,SAP,10,,Peter Mariner
43581,9,HHN,SAP,-10,,Homer Williamns
43576,10,SAP,HAJ,-10,,Joe Hulson
43579,10,MIA,HHN,-40,,Jonh Pierson
43580,6,FLL,SAP,-30,,Peter Mariner
43581,1,SAP,TEG,-30,,Homer Williamns
43578,1,MIA,HAJ,-40,,Marie Malful
43579,9,FLL,HHN,-10,,Jonh Pierson
43580,2,TEG,SAP,-20,,Peter Mariner
43581,4,HAJ,MIA,0,,Homer Williamns
43576,10,MIA,FLL,0,,Joe Hulson
43579,7,FLL,SAP,30,,Jonh Pierson
43580,7,SAP,MIA,-40,,Peter Mariner
43581,1,SAP,FLL,10,,Homer Williamns
43578,6,SAP,TEG,-50,,Marie Malful
43580,7,HHN,MIA,0,,Peter Mariner
43581,3,SAP,FLL,20,,Homer Williamns
43576,4,TEG,SAP,-10,,Joe Hulson
43579,7,HAJ,SAP,40,,Jonh Pierson
43580,2,HHN,SAP,70,,Peter Mariner
43581,7,SAP,HAJ,0,,Homer Williamns
43576,7,MIA,HHN,0,,Joe Hulson
43579,2,FLL,SAP,0,,Jonh Pierson
43580,6,SAP,TEG,-50,,Peter Mariner
43581,10,MIA,HAJ,-20,,Homer Williamns
43578,3,FLL,MIA,20,,Marie Malful
43579,1,TEG,FLL,60,,Jonh Pierson
43580,4,HAJ,SAP,80,,Peter Mariner
43581,6,MIA,SAP,20,,Homer Williamns
43576,7,FLL,SAP,-30,,Joe Hulson
43579,6,SAP,HAJ,50,,Jonh Pierson
43580,5,SAP,HHN,70,,Peter Mariner
43578,5,HAJ,TEG,10,,Marie Malful
43579,9,HHN,HAJ,-80,,Jonh Pierson
43580,4,SAP,HHN,-30,,Peter Mariner
43581,8,TEG,SAP,20,,Homer Williamns
43576,4,HAJ,SAP,0,,Joe Hulson
43579,1,HHN,TEG,-30,,Jonh Pierson
43580,5,SAP,HAJ,40,,Peter Mariner
43581,2,MIA,HHN,10,,Homer Williamns
43576,4,FLL,SAP,-20,,Joe Hulson
43579,7,SAP,MIA,20,,Jonh Pierson
43580,2,MIA,FLL,-10,,Peter Mariner
43581,2,FLL,SAP,40,,Homer Williamns
43578,4,TEG,MIA,50,,Marie Malful
43579,4,HAJ,FLL,50,,Jonh Pierson
43580,3,MIA,TEG,40,,Peter Mariner
43581,6,FLL,HAJ,-60,,Homer Williamns
43576,4,SAP,MIA,20,,Joe Hulson
43579,1,SAP,FLL,-20,,Jonh Pierson
43581,4,HAJ,SAP,60,,Homer Williamns
43578,5,HHN,SAP,40,,Marie Malful
43579,4,SAP,HAJ,0,,Jonh Pierson
43580,2,TEG,HHN,40,,Peter Mariner
43581,6,HAJ,SAP,50,,Homer Williamns
43576,2,HHN,TEG,-30,,Joe Hulson
43579,10,SAP,HAJ,-20,,Jonh Pierson
43579,10,MIA,HHN,0,,Jonh Pierson
43580,8,FLL,SAP,50,,Peter Mariner
43581,8,SAP,MIA,10,,Homer Williamns
43576,7,MIA,FLL,20,,Joe Hulson
43579,7,FLL,SAP,20,,Jonh Pierson
43580,3,TEG,MIA,-10,,Peter Mariner
43581,5,HAJ,FLL,-60,,Homer Williamns
43578,10,MIA,TEG,-10,,Marie Malful
43579,8,FLL,HAJ,40,,Jonh Pierson
43580,5,SAP,MIA,70,,Peter Mariner
43581,1,SAP,FLL,10,,Homer Williamns
43579,5,HAJ,SAP,50,,Jonh Pierson
43580,6,HHN,SAP,10,,Peter Mariner
43581,7,SAP,HAJ,30,,Homer Williamns
43578,10,TEG,HHN,0,,Marie Malful
43579,1,HAJ,SAP,30,,Jonh Pierson
43580,2,HHN,TEG,0,,Peter Mariner
43581,3,SAP,HAJ,-40,,Homer Williamns
43581,3,MIA,SAP,-50,,Homer Williamns
43578,4,FLL,SAP,-50,,Marie Malful
43579,8,TEG,HAJ,0,,Jonh Pierson
43579,10,HAJ,HHN,40,,Jonh Pierson
43580,4,FLL,SAP,40,,Peter Mariner
43581,9,SAP,HAJ,10,,Homer Williamns
43576,5,SAP,HHN,-60,,Joe Hulson
43580,8,SAP,TEG,0,,Peter Mariner
43581,6,SAP,HAJ,-40,,Homer Williamns
43578,5,SAP,HHN,-10,,Marie Malful
43579,4,SAP,MIA,10,,Jonh Pierson
43580,7,HAJ,FLL,-40,,Peter Mariner
43581,10,HHN,SAP,30,,Homer Williamns
43576,2,SAP,MIA,50,,Joe Hulson
43579,9,TEG,FLL,50,,Jonh Pierson
43580,6,HAJ,TEG,-60,,Peter Mariner
43581,8,HHN,HAJ,60,,Homer Williamns
43578,2,SAP,MIA,30,,Marie Malful
43579,4,MIA,FLL,-60,,Jonh Pierson
43580,6,FLL,SAP,0,,Peter Mariner
43576,8,MIA,SAP,-30,,Joe Hulson
43579,1,FLL,HAJ,-70,,Jonh Pierson
43580,4,TEG,HHN,10,,Peter Mariner
43581,6,HAJ,SAP,20,,Homer Williamns
43578,2,MIA,TEG,-10,,Marie Malful
43579,5,FLL,HAJ,-70,,Jonh Pierson
43580,9,SAP,MIA,30,,Peter Mariner
43581,3,SAP,FLL,0,,Homer Williamns
43579,3,HAJ,SAP,-30,,Jonh Pierson
43580,9,HHN,SAP,50,,Peter Mariner
43581,7,SAP,HAJ,30,,Homer Williamns
43578,1,TEG,HHN,-30,,Marie Malful
43579,8,HAJ,SAP,-80,,Jonh Pierson
43579,3,HHN,TEG,-20,,Jonh Pierson
43580,4,SAP,HAJ,0,,Peter Mariner
43581,3,MIA,HHN,0,,Homer Williamns
43576,9,FLL,SAP,-50,,Joe Hulson
43580,5,MIA,TEG,0,,Peter Mariner
43581,8,FLL,HAJ,0,,Homer Williamns
43578,5,TEG,HHN,20,,Marie Malful
43579,2,HAJ,SAP,30,,Jonh Pierson
43579,3,SAP,MIA,-10,,Jonh Pierson
43580,5,SAP,FLL,0,,Peter Mariner
43581,9,HAJ,TEG,-40,,Homer Williamns
43578,4,HHN,HAJ,-70,,Marie Malful
43579,3,SAP,MIA,-80,,Jonh Pierson
43580,5,TEG,FLL,10,,Peter Mariner
43581,3,HAJ,SAP,80,,Homer Williamns
43576,4,HHN,SAP,-20,,Joe Hulson
43580,9,MIA,HAJ,-10,,Peter Mariner
43581,2,FLL,HHN,20,,Homer Williamns
43579,5,MIA,TEG,80,,Jonh Pierson
43579,4,FLL,HAJ,10,,Jonh Pierson
43580,6,TEG,HHN,10,,Peter Mariner
43581,9,HAJ,SAP,0,,Homer Williamns
43581,3,SAP,MIA,-10,,Homer Williamns
43578,2,SAP,FLL,-30,,Marie Malful
43579,4,HAJ,TEG,40,,Jonh Pierson
43580,7,HHN,HAJ,50,,Peter Mariner
43581,9,SAP,MIA,40,,Homer Williamns
43576,2,TEG,FLL,10,,Joe Hulson
43579,1,HAJ,SAP,-60,,Jonh Pierson
43580,6,HHN,SAP,30,,Peter Mariner
43578,3,MIA,HAJ,-10,,Marie Malful
43579,5,FLL,HHN,20,,Jonh Pierson
43581,1,MIA,TEG,0,,Homer Williamns
43576,2,FLL,HAJ,40,,Joe Hulson
43579,2,TEG,MIA,40,,Jonh Pierson
43580,9,HAJ,FLL,50,,Peter Mariner
43581,4,MIA,SAP,-70,,Homer Williamns
43578,10,FLL,SAP,-10,,Marie Malful
43579,1,SAP,HAJ,-50,,Jonh Pierson
43580,2,SAP,HHN,-10,,Peter Mariner
43581,1,HAJ,SAP,-30,,Homer Williamns
43576,2,HHN,TEG,-20,,Joe Hulson
43579,7,SAP,HAJ,-60,,Jonh Pierson
43580,10,TEG,HHN,30,,Peter Mariner
43581,8,HAJ,SAP,0,,Homer Williamns
43578,8,HHN,MIA,-30,,Marie Malful
43579,2,SAP,FLL,0,,Jonh Pierson
43580,9,MIA,SAP,-20,,Peter Mariner
43581,1,FLL,MIA,-60,,Homer Williamns
43576,3,SAP,FLL,40,,Joe Hulson
43579,2,MIA,TEG,-60,,Jonh Pierson
43580,3,FLL,HAJ,20,,Peter Mariner
43581,7,TEG,MIA,-60,,Homer Williamns
43578,7,HAJ,FLL,10,,Marie Malful
43579,10,MIA,SAP,-70,,Jonh Pierson
43580,4,FLL,SAP,-30,,Peter Mariner
43576,8,SAP,HAJ,0,,Joe Hulson
43579,7,SAP,HHN,50,,Jonh Pierson
43580,3,HAJ,SAP,0,,Peter Mariner
43581,5,HHN,TEG,90,,Homer Williamns
43576,5,SAP,HAJ,30,,Joe Hulson
43579,8,TEG,HHN,-50,,Jonh Pierson
43580,9,HAJ,SAP,60,,Peter Mariner
43581,8,HHN,MIA,-20,,Homer Williamns
43578,10,SAP,FLL,0,,Marie Malful
43579,10,MIA,SAP,30,,Jonh Pierson
43580,10,FLL,MIA,20,,Peter Mariner
43581,9,SAP,FLL,0,,Homer Williamns
43576,1,MIA,TEG,10,,Joe Hulson
43579,9,FLL,HAJ,20,,Jonh Pierson
43580,7,TEG,MIA,70,,Peter Mariner
43581,1,HAJ,FLL,-10,,Homer Williamns
